context,rate,n_requests,n_requests_CA,n_requests_ST,n_requests_VS,n_instances,n_instances_CA,n_instances_ST,n_instances_VS,n_vnf_req,n_vnf,n_vcpu,alpha,beta,bin_conf
35,[0.59 8.09 0.59],11121,708,9692,721,11,4,5,2,31,24,32,0.002158079309414621,0.0028774390792194945,0
35,[0.59 8.09 0.59],11121,708,9692,721,8,1,5,2,22,20,27,0.001798399424512184,0.0024278392230914487,1
35,[0.59 8.09 0.59],11121,708,9692,721,10,5,4,1,29,25,29,0.0022479992806402303,0.002607679165542667,2
35,[0.59 8.09 0.59],11121,708,9692,721,6,1,4,1,17,17,21,0.0015286395108353565,0.0018883193957377933,3
36,[0.59 8.09 2.24],12898,693,9559,2646,8,1,5,2,22,16,25,0.0012405024034734067,0.001938285005427198,0
36,[0.59 8.09 2.24],12898,693,9559,2646,10,1,6,3,27,24,32,0.00186075360521011,0.0024810048069468134,1
36,[0.59 8.09 2.24],12898,693,9559,2646,12,5,5,2,34,29,34,0.0022484106062955495,0.0026360676073809894,2
36,[0.59 8.09 2.24],12898,693,9559,2646,8,1,5,2,22,22,27,0.0017056908047759342,0.002093347805861374,3
37,[0.59 8.09 4.  ],15173,712,9645,4816,12,1,6,5,31,27,46,0.0017794767020365121,0.003031701047914058,0
37,[0.59 8.09 4.  ],15173,712,9645,4816,12,1,6,5,31,27,46,0.0017794767020365121,0.003031701047914058,1
37,[0.59 8.09 4.  ],15173,712,9645,4816,14,5,4,5,37,33,37,0.0021749159691557374,0.0024385421472352202,2
37,[0.59 8.09 4.  ],15173,712,9645,4816,10,1,4,5,25,25,29,0.0016476636129967705,0.0019112897910762538,3
38,[0.59 8.09 6.79],18559,701,9730,8128,15,1,7,7,38,33,55,0.0017781130448838837,0.0029635217414731396,0
38,[0.59 8.09 6.79],18559,701,9730,8128,15,1,7,7,38,33,55,0.0017781130448838837,0.0029635217414731396,1
38,[0.59 8.09 6.79],18559,701,9730,8128,17,5,5,7,44,39,45,0.0021014063257718627,0.0024246996066598415,2
38,[0.59 8.09 6.79],18559,701,9730,8128,13,1,5,7,32,32,37,0.001724230831402554,0.0019936418988092033,3
39,[0.59 8.09 7.11],18973,674,9685,8614,14,1,5,8,34,30,51,0.0015811943287830075,0.002688030358931113,0
39,[0.59 8.09 7.11],18973,674,9685,8614,14,1,5,8,34,31,52,0.0016339008064091077,0.002740736836557213,1
39,[0.59 8.09 7.11],18973,674,9685,8614,17,5,4,8,43,39,44,0.0020555526274179097,0.002319085015548411,2
