context,rate,n_requests,n_requests_CA,n_requests_ST,n_requests_VS,n_instances,n_instances_CA,n_instances_ST,n_instances_VS,n_vnf_req,n_vnf,n_vcpu,alpha,beta,bin_conf
868,[0.59  1.568 1.568],4521,739,1897,1885,3,1,1,1,8,8,9,0.0017695200176952002,0.0019907100199071004,1
868,[0.59  1.568 1.568],4521,739,1897,1885,3,1,1,1,8,7,8,0.0015483300154833,0.0017695200176952002,2
868,[0.59  1.568 1.568],4521,739,1897,1885,3,1,1,1,8,8,9,0.0017695200176952002,0.0019907100199071004,3
869,[0.59  1.568 3.2  ],6455,719,1902,3834,7,1,1,5,16,13,20,0.002013942680092951,0.003098373353989156,0
869,[0.59  1.568 3.2  ],6455,719,1902,3834,7,1,1,5,16,14,21,0.002168861347792409,0.0032532920216886137,1
869,[0.59  1.568 3.2  ],6455,719,1902,3834,6,1,1,4,14,13,14,0.002013942680092951,0.002168861347792409,2
869,[0.59  1.568 3.2  ],6455,719,1902,3834,6,1,1,4,14,14,15,0.002168861347792409,0.0023237800154918666,3
870,[0.59  3.2   0.413],4988,738,3768,482,4,1,2,1,11,9,11,0.0018043303929430633,0.0022052927024859663,0
870,[0.59  3.2   0.413],4988,738,3768,482,4,1,2,1,11,11,13,0.0022052927024859663,0.0026062550120288693,1
870,[0.59  3.2   0.413],4988,738,3768,482,4,1,2,1,11,9,11,0.0018043303929430633,0.0022052927024859663,2
870,[0.59  3.2   0.413],4988,738,3768,482,4,1,2,1,11,11,13,0.0022052927024859663,0.0026062550120288693,3
871,[0.59  3.2   1.568],6426,703,3870,1853,4,1,1,2,10,8,10,0.0012449424214130097,0.001556178026766262,0
871,[0.59  3.2   1.568],6426,703,3870,1853,4,1,1,2,10,9,11,0.0014005602240896359,0.0017117958294428882,1
871,[0.59  3.2   1.568],6426,703,3870,1853,5,1,2,2,13,11,13,0.0017117958294428882,0.0020230314347961407,2
871,[0.59  3.2   1.568],6426,703,3870,1853,5,1,2,2,13,13,15,0.0020230314347961407,0.002334267040149393,3
872,[0.59 3.2  3.2 ],8592,692,3905,3995,8,1,3,4,20,16,27,0.00186219739292365,0.0031424581005586594,0
872,[0.59 3.2  3.2 ],8592,692,3905,3995,8,1,3,4,20,19,30,0.002211359404096834,0.0034916201117318434,1
872,[0.59 3.2  3.2 ],8592,692,3905,3995,8,1,3,4,20,17,20,0.001978584729981378,0.0023277467411545625,2
872,[0.59 3.2  3.2 ],8592,692,3905,3995,8,1,3,4,20,20,23,0.0023277467411545625,0.002676908752327747,3
873,[2.24  0.413 0.413],3677,2693,510,474,5,3,1,1,14,11,12,0.002991569214033179,0.003263530051672559,0
873,[2.24  0.413 0.413],3677,2693,510,474,4,2,1,1,11,10,10,0.0027196083763937995,0.0027196083763937995,1
873,[2.24  0.413 0.413],3677,2693,510,474,5,3,1,1,14,12,14,0.003263530051672559,0.003807451726951319,2
873,[2.24  0.413 0.413],3677,2693,510,474,4,2,1,1,11,11,12,0.002991569214033179,0.003263530051672559,3
874,[2.24  0.413 1.568],5063,2712,504,1847,5,3,1,1,14,12,15,0.002370136282836263,0.002962670353545329,0
874,[2.24  0.413 1.568],5063,2712,504,1847,5,3,1,1,14,14,16,0.002765158996642307,0.003160181710448351,1
874,[2.24  0.413 1.568],5063,2712,504,1847,5,3,1,1,14,12,14,0.002370136282836263,0.002765158996642307,2
874,[2.24  0.413 1.568],5063,2712,504,1847,5,3,1,1,14,14,15,0.002765158996642307,0.002962670353545329,3
875,[2.24  0.413 3.2  ],6842,2637,531,3674,7,3,1,3,18,15,18,0.0021923414206372407,0.002630809704764689,0
875,[2.24  0.413 3.2  ],6842,2637,531,3674,7,3,1,3,18,17,20,0.0024846536100555394,0.0029231218941829875,1
875,[2.24  0.413 3.2  ],6842,2637,531,3674,7,3,1,3,18,16,17,0.00233849751534639,0.0024846536100555394,2
875,[2.24  0.413 3.2  ],6842,2637,531,3674,7,3,1,3,18,18,19,0.002630809704764689,0.002776965799473838,3
876,[2.24  1.568 0.413],5155,2687,1980,488,5,3,1,1,14,13,14,0.002521823472356935,0.0027158098933074684,0
876,[2.24  1.568 0.413],5155,2687,1980,488,4,2,1,1,11,11,12,0.002133850630455868,0.0023278370514064014,1
876,[2.24  1.568 0.413],5155,2687,1980,488,4,2,1,1,11,10,11,0.0019398642095053346,0.002133850630455868,2
876,[2.24  1.568 0.413],5155,2687,1980,488,4,2,1,1,11,11,12,0.002133850630455868,0.0023278370514064014,3
