context,rate,n_requests,n_requests_CA,n_requests_ST,n_requests_VS,n_instances,n_instances_CA,n_instances_ST,n_instances_VS,n_vnf_req,n_vnf,n_vcpu,alpha,beta,bin_conf
51,[4.   4.   0.59],10402,4918,4790,694,9,5,3,1,26,26,29,0.0024995193232070756,0.0027879253989617383,1
51,[4.   4.   0.59],10402,4918,4790,694,8,5,2,1,23,21,24,0.002018842530282638,0.0023072486060373007,2
51,[4.   4.   0.59],10402,4918,4790,694,8,5,2,1,23,23,25,0.002211113247452413,0.002403383964622188,3
52,[4.   4.   2.24],12322,4851,4784,2687,12,5,4,3,33,26,38,0.0021100470702807984,0.0030839149488719364,0
52,[4.   4.   2.24],12322,4851,4784,2687,12,5,4,3,33,31,41,0.002515825353027106,0.0033273819185197207,1
52,[4.   4.   2.24],12322,4851,4784,2687,11,6,2,3,30,26,28,0.0021100470702807984,0.0022723583833793217,2
52,[4.   4.   2.24],12322,4851,4784,2687,10,5,2,3,27,27,29,0.00219120272683006,0.002353514039928583,3
53,[4 4 4],14452,4880,4853,4719,15,6,4,5,40,31,47,0.002145031829504567,0.0032521450318295044,0
53,[4 4 4],14452,4880,4853,4719,13,4,4,5,34,31,45,0.002145031829504567,0.003113755881538887,1
53,[4 4 4],14452,4880,4853,4719,14,6,3,5,37,33,37,0.002283420979795184,0.0025601992803764187,2
53,[4 4 4],14452,4880,4853,4719,12,4,3,5,31,31,34,0.002145031829504567,0.0023526155549404926,3
54,[0.59 0.59 0.59],2186,750,730,706,3,1,1,1,8,6,7,0.0027447392497712718,0.003202195791399817,0
54,[0.59 0.59 0.59],2186,750,730,706,3,1,1,1,8,7,8,0.003202195791399817,0.0036596523330283625,1
54,[0.59 0.59 0.59],2186,750,730,706,3,1,1,1,8,7,8,0.003202195791399817,0.0036596523330283625,2
54,[0.59 0.59 0.59],2186,750,730,706,3,1,1,1,8,8,9,0.0036596523330283625,0.004117108874656907,3
55,[0.59 0.59 2.24],4029,684,701,2644,6,1,2,3,15,12,17,0.0029784065524944155,0.004219409282700422,0
55,[0.59 0.59 2.24],4029,684,701,2644,6,1,2,3,15,14,19,0.003474807644576818,0.0047158103747828245,1
55,[0.59 0.59 2.24],4029,684,701,2644,5,1,1,3,12,11,12,0.002730206006453214,0.0029784065524944155,2
55,[0.59 0.59 2.24],4029,684,701,2644,5,1,1,3,12,12,13,0.0029784065524944155,0.003226607098535617,3
